-3.10194, 51.03291, Somerset Partnership NHS Social Care Trust, GB-United Kingdom, +44 1823 333437
-2.09468, 54.97021, Hexham General A695 Hexham, GB-United Kingdom, +44 1434-60616
-2.09743, 53.51986, Pennine Acute Hospitals Trust, GB-United Kingdom, +44 161 624 6885
-1.51591, 53.99430, Harrogate District Hospital - Lancaster Park Road, GB-Harrogate, +44 1423-88595
-1.50130, 54.96661, Monkton Hall Hospital, GB-United Kingdom, +44 191 451 6275
-0.74514, 51.63380, Department Of Mental Health, GB-United Kingdom, +44 1494 526161
-1.17126, 50.72107, Isle Of Wight Community Healthcare NHS Trust, GB-United Kingdom, +44 1983 616526
-0.32901, 51.22533, Harrowlands Neuroligical Rehabilitation Unit, GB-United Kingdom, +44 1306 657900
-1.58300, 52.29074, Warwick Hospital Lakin Road Warwick, GB-United Kingdom, +44 1926-49532
0.00188, 52.96979, Beech House, GB-United Kingdom, +44 1205 354988
-2.06409, 53.44580, Hyde Hospital, GB-United Kingdom, +44 161 366 8833
-4.35960, 55.90615, Drumchapel Hospital, GB-United Kingdom, +44 141 211 6000
-0.98568, 52.00159, Buckingham Hospital, GB-United Kingdom, +44 1280 813243
-3.87255, 57.57816, Town and County Hospital, GB-United Kingdom, +44 1667 452101
-2.31971, 53.64126, Ramsbottom Cottage Hospital, GB-United Kingdom, +44 1706 823123
-1.08561, 53.96806, Bootham Park Hospital, GB-United Kingdom, +44 1904 631313
-2.42368, 53.82968, Calderstone NHS Trust, GB-United Kingdom, +44 1254 822121
-2.89524, 53.17635, Grosvenor Nuffield Hospital The, GB-United Kingdom, +44 1244 680444
-5.26493, 50.09193, Health and Community Hospital, GB-United Kingdom, +44 1326 435825
-4.63925, 50.33850, Fowey and District Hospital, GB-United Kingdom, +44 1726 832241
-1.08829, 52.63123, Leicester General Hospital Wakerley Road Leicester, GB-United Kingdom, +44 116-249049
-1.50140, 54.52060, Woodlands Hospital, GB-United Kingdom, +44 1325 341700
-3.16900, 55.93709, Marchhall House, GB-United Kingdom, +44 131 667 5937
-4.49009, 54.95165, Newton Stewart Hospital A75 Newton Stewart, GB-United Kingdom, +44 1671-40201
-0.88180, 52.23673, Northampton General Hospital Cliftonville Cliftonville, GB-United Kingdom, +44 1604-63470
-0.42872, 51.69454, Jacketts Field Rehabilitation Unit, GB-United Kingdom, +44 1923 299100
-2.87080, 53.56408, Ormskirk District Hospital Ormskirk, GB-United Kingdom, +44 1695-57711
-2.64801, 50.94675, Somerset Partnership NHS and Social Care Trust, GB-United Kingdom, +44 1935 411605
-1.49730, 53.54646, Barnsley Community and Priority Services NHS Trust, GB-United Kingdom, +44 1226 777865
-2.89618, 53.35482, Sir Alfred Jones Memorial Hospital, GB-United Kingdom, +44 151 250 4000
-2.50814, 50.95612, Whitehouse Resources Centre, GB-United Kingdom, +44 1935 816782
-1.18902, 52.99310, Highbury Hospital, GB-United Kingdom, +44 115 977 0000
-0.35778, 50.81367, Learning Disabilities, GB-United Kingdom, +44 1903 843350
-1.41176, 53.78703, Waterloo Manor Hospital, GB-United Kingdom, +44 113 287 6660
-1.65007, 53.70188, Dewsbury And District Moorend, GB-United Kingdom, +44 1924-46510
0.05114, 51.47909, Queen Elizabeth Hospital NHS Trust, GB-United Kingdom, +44 20 8836 6000
-3.22744, 50.97666, Wellington and District Cottage Hospital, GB-United Kingdom, +44 1823 662663
0.08628, 51.77133, Macmillan Nurses, GB-United Kingdom, +44 1279 694931
-6.30932, 49.91308, St Marys Hospital, GB-United Kingdom, +44 1720 422392
-3.76545, 51.68005, Tonna Hospitial, GB-United Kingdom, +44 1639 862862
0.39836, 51.04958, Priory Ticehurst House The, GB-United Kingdom, +44 1580 200391
-2.68662, 51.09363, Butleigh Hospital, GB-United Kingdom, +44 1458 850237
-4.96509, 51.81271, Withybrush Hospital, GB-United Kingdom, +44 1437 764545
-1.54660, 55.18432, Wansbeck General Hospital, GB-United Kingdom, +44 1670 521212
-2.41819, 51.05872, Verrington Hospital, GB-United Kingdom, +44 1963 32006
-0.63991, 52.91972, Grantham And District Hospital - Manthorpe Road, GB-Grantham, +44 1476-56523
-1.59411, 52.28852, Cedarwood Day Hospital, GB-United Kingdom, +44 1926 406784
-1.89420, 52.48567, Birmingham General Hospital Birmingham, GB-United Kingdom, +44 121-236861
-2.21582, 53.39728, Alexandra Hospital The, GB-United Kingdom, +44 161 428 3656
-2.09839, 52.59988, Royal Wolverhampton Hospital Wolverhampton, GB-United Kingdom, +44 1902-30733
-3.83726, 51.23006, Lynton Resource Centre, GB-United Kingdom, +44 1598 753310
-3.64998, 55.69581, State Hospital Carstairs The, GB-United Kingdom, +44 1555 840293
-1.57553, 53.15042, Whitworth Hospital Bakewell Road Matlock, GB-United Kingdom, +44 1629-58021
-3.94091, 55.86889, Wester Moffat Hospital, GB-United Kingdom, +44 1236 763377
-2.22303, 52.98739, North Staffordshire Nuffield Hospital The, GB-United Kingdom, +44 1782 625431
-3.79241, 55.99729, Falkirk Royal Infirmary Falkirk, GB-United Kingdom, +44 1324-62400
-2.18350, 51.25523, Westbury Community Hospital, GB-United Kingdom, +44 1373 823616
-2.11687, 52.50289, Bushey Fields Hospital, GB-United Kingdom, +44 1384 457373
-2.42150, 52.53789, Bridgnorth Hospital, GB-United Kingdom, +44 1746 762641
0.22683, 51.44241, Primary Care Trust, GB-United Kingdom, +44 1322 622222
-2.12671, 51.45252, Chippenham Community Hospital, GB-United Kingdom, +44 1249 447100
0.90748, 51.14355, William Havey Hospital Kennington Road, GB-United Kingdom
-0.74072, 52.02809, Chadwick Lodge, GB-United Kingdom, +44 1908 608600
-0.62666, 51.30911, Meadows Continuing Care Unit The, GB-United Kingdom, +44 1483 489344
-1.16928, 52.64883, Leicestershire Partnership NHS Trust, GB-United Kingdom, +44 116 225 2550
-2.47587, 53.11684, Leighton Hospital Smithy Lane Leighton, GB-United Kingdom, +44 1270-25514
-0.14069, 51.52094, Admiral Nurse Service, GB-United Kingdom, +44 20 7636 8703
-2.70718, 52.05874, Hereford Hospitals NHS Trust, GB-United Kingdom, +44 1432 355444
-3.15424, 55.90842, Liberton Hospital, GB-United Kingdom, +44 131 536 7800
-0.64091, 53.57651, Scunthorpe Community Heathcare NHS Trust, GB-United Kingdom, +44 1724 282282
-6.19286, 57.41112, Portree Hospital, GB-United Kingdom, +44 1478 613200
0.27110, 50.78698, Eastbourne District General Hospital, GB-United Kingdom, +44 1323 417400
-1.78761, 51.55177, Victoria Hospital, GB-United Kingdom, +44 1793 481182
-4.59308, 55.43416, Ailsa Hospital, GB-United Kingdom, +44 1292 610556
-1.69722, 55.41092, Alnwick Infirmary, GB-United Kingdom, +44 1665 626700
0.24616, 51.71684, Ongar War Memorial Hospital, GB-United Kingdom, +44 1277 362629
0.15746, 51.05145, Crowborough War Memorial Hospital, GB-United Kingdom, +44 1892 652284
-3.93530, 56.10702, Stirling Royal Infirmary NHS Trust, GB-United Kingdom, +44 1786 434000
0.00341, 51.58925, Independent Hospital, GB-United Kingdom, +44 20 8509 4100
-3.82918, 55.56235, Ladyholme Cottage Hospital, GB-United Kingdom, +44 1555 851210
-4.26273, 53.13014, Eryri Hospital, GB-United Kingdom, +44 1286 672481
-1.66606, 52.60076, Hockley Respite Centre, GB-United Kingdom, +44 1827 260328
-0.11923, 51.52906, Royal National Throat Nose and Ear Hospital The, GB-United Kingdom, +44 20 7915 1300
-0.32249, 51.57509, Northwick Park and St Marks Hospital, GB-United Kingdom, +44 20 8864 3232
-2.97142, 51.32232, Weston General Hospital, GB-United Kingdom, +44 1934 636363
-0.02686, 51.47564, Speedwell Mental Health Centre, GB-United Kingdom, +44 20 8691 4535
-2.05270, 51.88541, Lexham Lodge Resource Centre, GB-United Kingdom, +44 1242 576585
-0.95867, 51.45139, Royal Berkshire Hospital, GB-United Kingdom, +44 118 987 5111
-0.00636, 51.59122, Thorpe Coombe Hospital, GB-United Kingdom, +44 20 8520 8971
-4.42607, 55.90654, Golden Jubilee National Hospital, GB-United Kingdom, +44 141 951 5000
-2.15466, 51.63519, Tetbury Hospital, GB-United Kingdom, +44 1666 502336
-0.88668, 52.23715, Barratt Maternity Home, GB-United Kingdom, +44 1604 634700
-2.59453, 51.45843, Bristol Eye Hospital, GB-United Kingdom, +44 117 923 0060
-0.41115, 50.84120, Highdown, GB-United Kingdom, +44 1903 843191
-2.07268, 52.52049, Guest Hospital, GB-United Kingdom, +44 1384 456111
-0.62141, 51.66296, Amersham Hospital, GB-United Kingdom, +44 1494 434411
-3.14356, 52.66157, Victoria Memorial Hospital, GB-United Kingdom, +44 1938 553133
-4.07182, 52.41592, Bronglais General - Caradoc Road, GB-Aberystwyth, +44 1970-62313
-2.50955, 50.95671, Albany Close, GB-United Kingdom, +44 1935 817272
-2.16039, 53.62454, Rochdale Infirmary Redcross Street Rochdale, GB-United Kingdom, +44 1706-37777
-1.52722, 54.13542, Ripon Community Hospital, GB-United Kingdom, +44 1765 602546
-3.50286, 51.65525, Ysbyty George Thomas, GB-United Kingdom, +44 1443 440440
-1.08385, 53.96303, Purey Cust Nuffield Hospital, GB-United Kingdom, +44 1904 641571
-2.70961, 52.05815, Hereford General Hospital Union Walk Hereford, GB-United Kingdom, +44 1432-35544
-1.91674, 53.26003, Devonshire Royal Hospital, GB-United Kingdom, +44 1298 72222
-1.56725, 54.77873, Durham Family Chiropractic Clinic, GB-United Kingdom, +44 191 375 7600
-0.98829, 51.44455, Capio Reading Hospital, GB-United Kingdom, +44 118 902 8066
-1.52004, 53.80644, St James University Hospital Leeds, GB-United Kingdom, +44 113-243314
-1.58322, 52.28995, G U Medicine Jephson Centre, GB-United Kingdom, +44 1926 495321
-1.34625, 53.42807, Birkdale Clinic - Rotherham Ltd, GB-United Kingdom, +44 1709 828928
-3.71021, 53.28884, Colwyn Bay Community Hospital - Hesketh Road, GB-Colwyn Bay, +44 1492-51521
-3.04481, 53.90107, Rossall Hospital, GB-United Kingdom, +44 1253 300000
-2.22949, 53.46237, Manchester Royal Infirmary Oxford Road Manchester, GB-United Kingdom, +44 161-276123
-3.95441, 56.13068, Kildean Day Hospital, GB-United Kingdom, +44 1786 446913
-0.58468, 51.23669, Ludlow Road Resource Centre, GB-United Kingdom, +44 1483 443586
-3.71046, 53.28822, Colwyn Bay Community Hospital, GB-United Kingdom, +44 1492 515218
-0.98736, 50.85307, Park Way Centre, GB-United Kingdom, +44 23 9247 1661
1.33059, 52.64806, Norfolk and Norwich University Hospital NHS Trust, GB-United Kingdom, +44 1603 286286
1.38947, 51.21941, Victoria Deal Walmer and District War Memorial Hospital, GB-United Kingdom, +44 1304 865400
1.29864, 52.61718, Norfolk Mental Health Care Trust, GB-United Kingdom, +44 1603 421421
-4.20663, 51.00654, Forest Hill Hospital, GB-United Kingdom, +44 1237 424330
-0.32029, 51.29507, Leatherhead Hospitals, GB-United Kingdom, +44 1372 384384
-2.42093, 52.53720, Bridge North Maternity Unit, GB-United Kingdom, +44 1746 711060
-0.93984, 51.25186, Odiham Cottage Hospital, GB-United Kingdom, +44 1256 393600
-0.02975, 51.38092, Bethlem Royal Hospital, GB-United Kingdom, +44 20 8777 6611
-0.10089, 51.51695, Barts and London NHS Trust, GB-United Kingdom, +44 20 7377 7000
-1.22541, 54.70215, Hartlepool General Hospital Hartlepool, GB-United Kingdom, +44 1429-26665
-0.08451, 51.47535, St Giles Hospital, GB-United Kingdom, +44 20 7771 3300
-2.74986, 53.48471, Fairfield Independent Hospital, GB-United Kingdom, +44 1744 739311
-2.88655, 56.65003, Angus Local Health Care Co-operative, GB-United Kingdom, +44 1307 473197
-0.16990, 51.43573, South West London and St Georges NHS, GB-United Kingdom, +44 20 8682 6000
-4.58272, 55.43017, Abbey Carrick Glen Hospital The, GB-United Kingdom, +44 1292 288882
-2.95061, 53.60017, Capio Renacres Hospital, GB-United Kingdom, +44 1704 841133
-2.13778, 53.26015, BUPA Regency Hospital, GB-United Kingdom, +44 1625 501150
-2.15311, 51.99226, Tewkesbury Hospital, GB-United Kingdom, +44 1684 293303
-2.25535, 53.60052, Fairfield General Hospital, GB-United Kingdom, +44 161 764 6081
-0.57523, 53.18533, Lincolnshire Partnership Trust, GB-United Kingdom, +44 1522 500690
-0.73997, 51.62691, Harlow House Day Hospital, GB-United Kingdom, +44 1494 436393
-1.87783, 50.88179, St Gabriels, GB-United Kingdom, +44 1202 825576
-2.70451, 53.79084, Royal Preston Hospital, GB-United Kingdom, +44 1772 716565
-1.52344, 52.28482, South Warwickshire Primary Care Trust, GB-United Kingdom, +44 1926 450660
-1.10986, 51.28059, North Hampshire Hospital NHS Trust, GB-United Kingdom, +44 1256 473202
-1.24873, 53.10175, Ashfield Community Hospital, GB-United Kingdom, +44 1623 784723
-1.58303, 54.93818, Queen Elizabeth Hospital Gateshead, GB-United Kingdom, +44 191-487898
-4.25567, 52.24291, Aberaeron Hospital, GB-United Kingdom, +44 1545 570225
-1.63428, 55.00783, Collingwood Day Hospital, GB-United Kingdom, +44 191 213 0151
-1.55175, 53.80259, Leeds General Infirmary Leeds, GB-United Kingdom, +44 113-243279
-0.74187, 52.40337, Kettering General Hospital - Rothwell Road Telford Way Industrial Estate, GB-United Kingdom, +44 1536-49200
-0.74129, 52.40279, Kettering General Hospital NHS Trust, GB-United Kingdom, +44 1536 492389
-1.90525, 52.48159, Birmingham Chest Hospital St Chads Queensway, GB-United Kingdom
-3.68411, 50.43279, Totnes Community Hospital, GB-United Kingdom, +44 1803 862622
-2.98121, 57.66809, Seafield Hospital, GB-United Kingdom, +44 1542 832081
-2.89799, 53.41113, Broadgreen Hospital, GB-United Kingdom, +44 151 282 6000
-1.52882, 50.93067, Tatchbury Mount, GB-United Kingdom, +44 23 8087 4000
0.30728, 51.14915, Pembury, GB-United Kingdom, +44 1892 823535
0.10770, 50.77440, Seaford Day Hospital, GB-United Kingdom, +44 1323 490989
-3.79007, 53.32195, Ty Gwyn, GB-United Kingdom, +44 1492 544081
-0.46991, 51.74839, Breakspear Hospital, GB-United Kingdom, +44 1442 261333
0.29342, 51.60795, Mascalls Park, GB-United Kingdom, +44 1708 465000
-0.26105, 50.83616, Travelling Day Hospital The, GB-United Kingdom, +44 1273 441586
-0.24229, 51.45278, Roehampton Rehabilitation Centre, GB-United Kingdom, +44 20 8355 2720
-1.40003, 53.23623, Chesterfield and North Derbyshire Royal Hospital NHS Trust, GB-United Kingdom, +44 1246 277271
-2.99387, 51.23909, Somerset Coast NHS Primary Care Trust, GB-United Kingdom, +44 1278 773118
-3.01351, 56.46321, Royal Victoria Hospital The, GB-United Kingdom, +44 1382 423000
-0.78422, 53.41126, John Coupland Hospital - Greystones Road, GB-Gainsborough, +44 1427-81650
-2.53775, 55.99556, Belhaven Hospital, GB-United Kingdom, +44 1368 862246
-2.78456, 53.41907, Whiston General Hospital Stoney Lane Whiston, GB-United Kingdom, +44 151-426160
-1.50188, 53.68770, Wakefield Birth Centre The, GB-United Kingdom, +44 1924 214180
-2.61161, 53.39401, Warrington District General Warrington, GB-United Kingdom, +44 1925-63591
-2.18113, 52.19121, Worcestershire Royal Hospital, GB-United Kingdom, +44 1905 763333
-2.56249, 51.19060, Shepton Mallet Community Hospital, GB-United Kingdom, +44 1749 342931
-2.15935, 53.39774, Heathfield Rehabilitation Centre, GB-United Kingdom, +44 161 292 4200
-1.12830, 51.59466, South East Oxfordshire Primary Care Trust The, GB-United Kingdom, +44 1491 208570
-1.27812, 50.87039, East Hants HealthCare NHS Trust, GB-United Kingdom, +44 1489 577196
0.48495, 51.75345, Capio Springfield Hospital, GB-United Kingdom, +44 1245 234000
-1.90442, 50.71673, Nightingale House and Court, GB-United Kingdom, +44 1202 584300
-2.63575, 53.66611, Chorley And District Hospital Chorley, GB-United Kingdom, +44 1257-26122
-1.93560, 52.43628, Selly Oak Raddlebarn Road Selly Oak, GB-United Kingdom, +44 121-627822
-4.34995, 50.81845, Holsworthy Hospital, GB-United Kingdom, +44 1409 253424
0.68910, 51.55384, Southend Hospital, GB-United Kingdom, +44 1702 435555
-2.92413, 53.38526, Lourdes Hospital, GB-United Kingdom, +44 151 733 7123
-1.10036, 52.92270, Lings Bar Hospital, GB-United Kingdom, +44 115 945 5577
-1.50806, 50.93425, Woodhaven, GB-United Kingdom, +44 23 8087 4400
0.54220, 51.37825, Medway Maritime Hospital, GB-United Kingdom, +44 1634 830000
-2.22150, 53.37491, Cheadle Royal Hospital, GB-United Kingdom, +44 161 428 9511
-1.53518, 53.37578, Claremont Hospital, GB-United Kingdom, +44 114 263 0330
-2.79038, 57.44322, Jubilee Hospital, GB-United Kingdom, +44 1466 792114
-4.59309, 55.43419, Ayr Hospital, GB-United Kingdom, +44 1292 610555
0.19358, 52.18475, Cambridge and Peterborough Mental Health NHS Trust, GB-United Kingdom, +44 1223 218605
-0.76972, 52.41312, Capio Woodland Hospital, GB-United Kingdom, +44 1536 414515
-4.06206, 50.38666, Plympton Hospital, GB-United Kingdom, +44 1752 314500
1.36136, 51.96318, Bartlet Hospital The, GB-United Kingdom, +44 1394 458870
0.51472, 51.38258, St Bartholomews Hospital, GB-United Kingdom, +44 1634 810900
0.94571, 52.69003, Dereham Hospital, GB-United Kingdom, +44 1362 692391
-2.89903, 53.21176, Countess of Chester Hospital, GB-United Kingdom, +44 1244 365000
-4.15137, 57.69595, County Hospital, GB-United Kingdom, +44 1349 852496
-0.17471, 51.42736, St Georges Hospital Medical School, GB-United Kingdom, +44 20 8672 9944
-4.13599, 51.69162, Prince Philip Hospital, GB-United Kingdom, +44 1554 756567
0.11212, 51.58052, King George Hospital, GB-United Kingdom, +44 20 8983 8000
-3.99961, 55.86589, Monklands, GB-United Kingdom, +44 1236 748748
-1.96032, 53.89875, Airedale General Eastburn, GB-United Kingdom, +44 1535-65251
-1.18578, 52.94345, Queens Medical Centre, GB-United Kingdom, +44 115 924 9924
0.27241, 51.13228, Highlands House, GB-United Kingdom, +44 1892 543856
0.40871, 52.74803, Chatterton House, GB-United Kingdom, +44 1553 815128
-1.76381, 51.03069, Capio New Hall Hospital, GB-United Kingdom, +44 1722 422333
-0.16503, 51.52165, Capio Nightingale Hospital, GB-United Kingdom, +44 20 7535 7700
-1.06904, 50.84714, Highclere Drug Detoxifications Unit, GB-United Kingdom, +44 23 9237 1852
-2.59521, 51.45859, Bristol Dental Hospital, GB-United Kingdom, +44 117 923 0050
-0.42468, 51.88065, St Marys Day Hospital, GB-United Kingdom, +44 1582 721261
-4.15358, 50.54716, Tavistock Hospital, GB-United Kingdom, +44 1822 612233
-0.25649, 51.46709, Barnes Hospital, GB-United Kingdom, +44 20 8878 4981
-1.37569, 54.86148, Cherry Knowle Hospital, GB-United Kingdom, +44 191 565 6256
-0.16524, 50.96492, Dene The, GB-United Kingdom, +44 1444 231000
-2.13135, 53.38509, Stepping Hill Hospital Poplar Grove Stockport, GB-United Kingdom, +44 161-483101
-4.49183, 54.95110, Newton Stewart Hospital, GB-United Kingdom, +44 1671 402015
-1.26100, 51.76104, Acland Hospital The, GB-United Kingdom, +44 1865 307777
-0.30809, 51.43289, West London Mental Health Trust, GB-United Kingdom, +44 20 8940 8181
-1.93733, 53.45338, Shire Hill Hospital, GB-United Kingdom, +44 1457 863810
-2.36150, 51.38233, Royal National Hospital For Rheumatic Diseases, GB-United Kingdom, +44 1225 465941
-0.77042, 51.57355, Marlow Community Hospital and Health Clinic, GB-United Kingdom, +44 1628 482292
-1.41849, 51.58971, Wantage Hospital, GB-United Kingdom, +44 1235 205801
-3.12739, 51.02976, Somerset Nuffield Hospital, GB-United Kingdom, +44 1823 286991
-0.44499, 53.77674, Castle Hill Hospital, GB-United Kingdom, +44 1482 875875
-0.75340, 51.62625, Hayward Unit, GB-United Kingdom, +44 1494 426318
-3.68789, 55.86667, Whitburn Day Hospital, GB-United Kingdom, +44 1501 742637
-3.78787, 51.65077, Cimla Hospital, GB-United Kingdom, +44 1639 862000
-3.66968, 51.61094, Princess Of Wales Hospital, GB-United Kingdom, +44 1656 752752
-2.71328, 53.52055, Billinge Hospital, GB-United Kingdom, +44 1942 244000
-2.44711, 50.71348, Dorset County Hospital The, GB-United Kingdom, +44 1305 251150
0.48775, 51.74295, Priory Hospital, GB-United Kingdom, +44 1245 345345
-1.16017, 52.98933, Childrens Centre The, GB-United Kingdom, +44 115 962 7658
-0.52652, 51.37524, Ottershaw Hospital, GB-United Kingdom, +44 1932 872010
-1.97650, 52.61386, Goscote Hospital, GB-United Kingdom, +44 1922 710710
-2.51053, 52.71240, Princess Royal Hospital, GB-United Kingdom, +44 1952 641222
-1.70445, 51.99246, Morton District Hospital, GB-United Kingdom, +44 1608 650456
-5.11551, 55.54311, Arran War Memorial Hospital, GB-United Kingdom, +44 1770 600777
-3.76165, 51.57881, Groeswen Hospital, GB-United Kingdom, +44 1639 862000
-3.16533, 53.40012, Sandhills Day Hospital, GB-United Kingdom, +44 151 632 4354
-3.01795, 56.32433, Adamson Hospital, GB-United Kingdom, +44 1334 652901
-1.33645, 52.05230, Horton Hospital - Hightown Road, GB-Banbury, +44 1295-27550
-3.51330, 50.38922, Briseham Unit, GB-United Kingdom, +44 1803 858154
-3.58728, 55.97497, St Michaels Hospital, GB-United Kingdom, +44 1506 842053
-2.14275, 52.58535, Wolverhampton and Midland Counties Eye Infirmary, GB-United Kingdom, +44 1902 307999
-3.76604, 50.66149, Moretonhampstead Hospital, GB-United Kingdom, +44 1647 440217
-0.44010, 53.84165, Westwood Hospital, GB-United Kingdom, +44 1482 886500
-1.24927, 54.55461, Carter Bequest Hospital, GB-United Kingdom, +44 1642 850911
-0.22467, 51.59370, Garden Hospital The, GB-United Kingdom, +44 20 8457 4500
0.56720, 51.56615, Benfleet Hospital Ltd, GB-United Kingdom, +44 1268 755521
-0.37253, 51.39756, Molesey Hospital, GB-United Kingdom, +44 20 8941 4481
-0.36037, 51.82810, BUPA Harpenden Hospital, GB-United Kingdom, +44 1582 763191
-2.16013, 53.62426, Rochdale Infirmary, GB-United Kingdom, +44 1706 377777
-0.43652, 54.28127, Scarborough Hospital Scarborough, GB-United Kingdom, +44 1723-36811
-3.85984, 55.75820, Law Hospital Nhs Trust Carluke, GB-United Kingdom, +44 1698-36110
0.52652, 51.32795, Alexandra Hospital, GB-United Kingdom, +44 1634 685040
-0.90970, 51.53947, Townlands Hospital, GB-United Kingdom, +44 1491 637400
-2.52884, 51.49645, Burden Neurological Hospital, GB-United Kingdom, +44 117 918 6710
-3.01510, 53.82421, Crown Lodge, GB-United Kingdom, +44 1253 304433
-0.10546, 51.38396, Westways Resource Centre, GB-United Kingdom, +44 20 8700 8500
-0.40603, 51.38003, Walton Community Hospital, GB-United Kingdom, +44 1932 220060
-1.25241, 54.56422, Middlesbrough General Hospital Ayresome Green Lane Linthorpe, GB-United Kingdom, +44 1642-85085
-0.02876, 51.81605, Western House, GB-United Kingdom, +44 1920 468954
-5.60689, 55.42139, Lomond and Argyll Primary Care NHS Trust, GB-United Kingdom, +44 1586 552224
0.99062, 52.19197, Violet Hill Day Hospital, GB-United Kingdom, +44 1449 673872
-2.22557, 53.33629, Beechwood Assessment Treatment Unit, GB-United Kingdom, +44 1625 530918
-3.84574, 52.59180, Bro Ddyfi Community Hospital, GB-United Kingdom, +44 1654 702266
-1.08188, 51.26465, Eastrop House Rehabilitation Unit, GB-United Kingdom, +44 1256 840282
-3.42694, 56.08231, Queen Margaret Hospital, GB-United Kingdom, +44 1383 623623
-3.07149, 50.71177, Seaton and District Community Hospital, GB-United Kingdom, +44 1297 23901
-0.32618, 51.47409, Hounslow and Spelthorne Community and Mental Health NHS Trust, GB-United Kingdom, +44 20 8321 5445
0.13912, 52.17374, Rosie Hospital, GB-United Kingdom, +44 1223 217617
-1.27997, 50.71258, The Orchard Hospital, GB-United Kingdom, +44 1983 520022
-2.20667, 51.27684, Wiltshire Shared Services NHS Consortium, GB-United Kingdom, +44 1373 828200
-2.47385, 56.70726, Montrose Royal Infirmary, GB-United Kingdom, +44 1382 660111
0.44702, 52.75675, Kings Lynn and Wisbech Hospital NHS Trust, GB-United Kingdom, +44 1553 613613
-1.06190, 50.80478, Portsmouth City PCT, GB-United Kingdom, +44 23 9283 8340
-1.14290, 53.05010, Park Hospital The, GB-United Kingdom, +44 115 967 0670
1.28452, 52.62352, Norwich Hospital Union Street Norwich, GB-United Kingdom, +44 1603-28628
-2.19024, 52.19420, Worcester Royal Infirmary Newtown Road Worcester, GB-United Kingdom, +44 1905-76333
-1.68033, 54.65579, Bishop Auckland General Hospital, GB-United Kingdom, +44 1388 455000
-2.09467, 51.57767, Malmesbury Community Hospital, GB-United Kingdom, +44 1666 823358
-1.28444, 53.49986, Mexborough Montague Adwick Road Mexborough, GB-United Kingdom, +44 1709-5815171
0.05524, 52.50017, Doddington Community Hospital, GB-United Kingdom, +44 1354 644299
-0.08900, 51.50463, Guys and St Thomass NHS Hospital Trust, GB-United Kingdom, +44 20 7188 7188
-1.19780, 52.45786, Feilding Palmer Hospital, GB-United Kingdom, +44 1455 552150
-2.67920, 52.97276, Whitchurch Hospital, GB-United Kingdom, +44 1948 666292
-0.66696, 53.58744, Northern Lincolnshire and Goole Hospitals NHS Trust, GB-United Kingdom, +44 1724 282282
-1.20817, 53.15937, Care Approach, GB-United Kingdom, +44 1623 429647
-1.90327, 50.71680, Finigan Clinic, GB-United Kingdom, +44 1202 584322
-2.13188, 53.39260, Cherry Tree Hospital, GB-United Kingdom, +44 161 483 1010
-1.43029, 54.34282, Friarage Hospital, GB-United Kingdom, +44 1609 779911
-1.79245, 50.74307, Flaghead Unit, GB-United Kingdom, +44 1202 484250
-5.09354, 50.26795, Duchy Hospital The, GB-United Kingdom, +44 1872 226100
-3.22171, 50.80588, North and East Devon Partnership NHS Trust, GB-United Kingdom, +44 1404 41676
-0.78514, 53.41190, John Coupland Hospital, GB-United Kingdom, +44 1427 816500
-2.61489, 51.47202, Bupa Hospital Bristol, GB-United Kingdom, +44 117 973 2562
-1.28495, 53.49980, Montagu Hospital, GB-United Kingdom, +44 1709 585171
-0.93113, 52.48719, St Lukes Hospital, GB-United Kingdom, +44 1858 410300
-1.38664, 54.92439, Monkwearmouth Hospital, GB-United Kingdom, +44 191 565 6256
-1.33760, 50.97770, Outpatients Physiotherapy Department, GB-United Kingdom, +44 23 8061 2125
-0.35770, 50.81305, Shepherd House Hospital, GB-United Kingdom, +44 1903 843390
-1.48900, 53.69511, Pinderfields General Eastmoor, GB-United Kingdom, +44 1924-20168
-1.79414, 57.50239, Peterhead Community Hospital, GB-United Kingdom, +44 1779 478234
0.03200, 51.62451, Holly House Hospital, GB-United Kingdom, +44 20 85053311
-2.29321, 53.38882, Wythenshawe Hospital, GB-United Kingdom, +44 161 998 7070
-2.92800, 53.46490, Fazakerley Hospital Lower Lane Liverpool, GB-United Kingdom, +44 151-525598
-2.36690, 53.75957, Queens Park Hospital, GB-United Kingdom, +44 1254 263555
-6.27935, 55.75581, Islay Hospital, GB-United Kingdom, +44 1496 301000
-0.46080, 51.52757, Hillingdon Hospital, GB-United Kingdom, +44 1895 238282
-0.56181, 51.60741, Chalfont and Gerrards Cross Hospital, GB-United Kingdom, +44 1753 883821
-0.59557, 52.28314, Hargraves House, GB-United Kingdom, +44 1933 413504
-2.43164, 53.55331, Royal Bolton Hospital Farnworth, GB-United Kingdom, +44 1204-39039
0.06380, 51.46824, Memorial Hospital The, GB-United Kingdom, +44 20 8856 5511
-2.50679, 52.18632, Bromyard Community Hospital, GB-United Kingdom, +44 1885 485700
-5.05557, 55.83040, Victoria Hospital, GB-United Kingdom, +44 1700 503938
-1.79368, 57.51473, Ugie Hospital, GB-United Kingdom, +44 1779 472011
-3.03270, 52.88423, Jones Robert and Hunt Agnes, GB-United Kingdom, +44 1691 404000
